Date_reported,iso_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days,YearQuarter
2022-07-17,DNK,DENMARK,EUR,463.0,11.0,1610.0,52.0,2022Q3
2022-07-17,EST,ESTONIA,EUR,67.0,7.0,255.0,27.0,2022Q3
2022-07-17,FRA,FRANCE,EUR,9109.0,877.0,29111.0,2731.0,2022Q3
2022-07-17,GAB,GABON,AFR,1.0,,5.0,,2022Q3
2022-07-17,DEU,GERMANY,EUR,9754.0,492.0,32953.0,1648.0,2022Q3
2022-07-17,GRC,GREECE,EUR,2603.0,50.0,8220.0,157.0,2022Q3
2022-07-17,GNB,GUINEA-BISSAU,AFR,2.0,,3.0,0.0,2022Q3
2022-07-17,ISL,ICELAND,EUR,,2.0,,2.0,2022Q3
2022-07-17,IDN,INDONESIA,WPR,2286.0,106.0,6667.0,382.0,2022Q3
2022-07-17,IRL,IRELAND,EUR,938.0,11.0,3637.0,28.0,2022Q3
2022-07-17,ITA,ITALY,EUR,6475.0,250.0,22680.0,888.0,2022Q3
2022-07-17,JAM,JAMAICA,AMR,1.0,,10.0,,2022Q3
2022-07-17,JOR,JORDAN,EMR,42.0,,94.0,,2022Q3
2022-07-17,KGZ,KYRGYZSTAN,EUR,0.0,,0.0,,2022Q3
2022-07-17,LVA,LATVIA,EUR,151.0,3.0,525.0,30.0,2022Q3
2022-07-17,LBN,LEBANON,EMR,105.0,36.0,105.0,36.0,2022Q3
2022-07-17,LIE,LIECHTENSTEIN,EUR,0.0,0.0,5.0,0.0,2022Q3
2022-07-17,LTU,LITHUANIA,EUR,4004.0,,10049.0,,2022Q3
2022-07-17,LUX,LUXEMBOURG,EUR,31.0,1.0,98.0,3.0,2022Q3
2022-07-17,MYS,MALAYSIA,WPR,4067.0,56.0,14953.0,153.0,2022Q3
2022-07-17,MLT,MALTA,EUR,1.0,,92.0,,2022Q3
2022-07-17,MEX,MEXICO,AMR,3775.0,50.0,10688.0,129.0,2022Q3
2022-07-17,MNG,MONGOLIA,WPR,0.0,,0.0,,2022Q3
2022-07-17,MOZ,MOZAMBIQUE,AFR,6.0,,31.0,,2022Q3
2022-07-17,NAM,NAMIBIA,AFR,1.0,0.0,29.0,1.0,2022Q3
2022-07-17,NLD,NETHERLANDS,EUR,811.0,36.0,2671.0,125.0,2022Q3
2022-07-17,NZL,NEW ZEALAND,WPR,854.0,22.0,2648.0,69.0,2022Q3
2022-07-17,MKD,NORTH MACEDONIA,EUR,50.0,0.0,122.0,0.0,2022Q3
2022-07-17,NOR,NORWAY,EUR,315.0,24.0,1347.0,106.0,2022Q3
2022-07-17,PAK,PAKISTAN,EMR,208.0,61.0,636.0,347.0,2022Q3
2022-07-17,POL,POLAND,EUR,45.0,,131.0,,2022Q3
2022-07-17,PRT,PORTUGAL,EUR,891.0,61.0,4185.0,307.0,2022Q3
2022-07-17,QAT,QATAR,EMR,396.0,9.0,1308.0,17.0,2022Q3
2022-07-17,RUS,RUSSIAN FEDERATION,EUR,5423.0,,23837.0,,2022Q3
2022-07-17,RWA,RWANDA,AFR,3.0,1.0,5.0,1.0,2022Q3
2022-07-17,KNA,SAINT KITTS AND NEVIS,AMR,2.0,,12.0,,2022Q3
2022-07-17,SAU,SAUDI ARABIA,EMR,,30.0,,156.0,2022Q3
2022-07-17,SXM,SINT MAARTEN,AMR,1.0,0.0,8.0,0.0,2022Q3
2022-07-17,SVK,SLOVAKIA,EUR,239.0,3.0,714.0,11.0,2022Q3
2022-07-17,SVN,SLOVENIA,EUR,68.0,,190.0,,2022Q3
2022-07-17,ZAF,SOUTH AFRICA,AFR,50.0,,219.0,,2022Q3
2022-07-17,ESP,SPAIN,EUR,6701.0,276.0,28288.0,1083.0,2022Q3
2022-07-17,SWE,SWEDEN,EUR,64.0,18.0,207.0,39.0,2022Q3
2022-07-17,CHE,SWITZERLAND,EUR,494.0,,1838.0,,2022Q3
2022-07-17,TUN,TUNISIA,EMR,311.0,,1467.0,,2022Q3
2022-07-17,TUR,TURKEY,EUR,3435.0,315.0,7542.0,677.0,2022Q3
2022-07-17,TCA,TURKS AND CAICOS ISLANDS,AMR,5.0,,9.0,,2022Q3
2022-07-17,UKR,UKRAINE,EUR,427.0,50.0,1464.0,188.0,2022Q3
2022-07-17,USA,UNITED STATES OF AMERICA,AMR,43786.0,,155222.0,,2022Q3
2022-07-17,UZB,UZBEKISTAN,EUR,201.0,0.0,1212.0,6.0,2022Q3
2022-07-17,ZMB,ZAMBIA,AFR,3.0,,37.0,,2022Q3
2022-07-17,ZWE,ZIMBABWE,AFR,1.0,,53.0,,2022Q3
2022-07-10,ALB,ALBANIA,EUR,68.0,,144.0,,2022Q3
2022-07-10,DZA,ALGERIA,AFR,2.0,,2.0,0.0,2022Q3
2022-07-10,ARG,ARGENTINA,AMR,995.0,51.0,3323.0,164.0,2022Q3
2022-07-10,ABW,ARUBA,AMR,9.0,2.0,49.0,5.0,2022Q3
2022-07-10,AUT,AUSTRIA,EUR,449.0,128.0,1504.0,370.0,2022Q3
2022-07-10,BHR,BAHRAIN,EMR,50.0,,138.0,,2022Q3
2022-07-10,BGD,BANGLADESH,SEAR,694.0,,2061.0,,2022Q3
2022-07-10,BEL,BELGIUM,EUR,1010.0,,3060.0,,2022Q3
2022-07-10,BTN,BHUTAN,SEAR,0.0,,0.0,,2022Q3
2022-07-10,BIH,BOSNIA AND HERZEGOVINA,EUR,39.0,3.0,116.0,11.0,2022Q3
2022-07-10,BRA,BRAZIL,AMR,7453.0,2116.0,28402.0,8202.0,2022Q3
2022-07-10,BGR,BULGARIA,EUR,385.0,,1046.0,,2022Q3
2022-07-10,CAN,CANADA,AMR,1795.0,,6418.0,,2022Q3
2022-07-10,CHL,CHILE,AMR,1114.0,10.0,4274.0,64.0,2022Q3
2022-07-10,CHN,CHINA,WPR,781.0,,1822.0,,2022Q3
2022-07-10,CUB,CUBA,AMR,115.0,,309.0,,2022Q3
2022-07-10,CUW,CURAÇAO,AMR,24.0,0.0,55.0,0.0,2022Q3
2022-07-10,CYP,CYPRUS,EUR,130.0,7.0,359.0,17.0,2022Q3
2022-07-10,CZE,CZECHIA,EUR,341.0,22.0,920.0,61.0,2022Q3
2022-07-10,DNK,DENMARK,EUR,439.0,11.0,1390.0,50.0,2022Q3
2022-07-10,EST,ESTONIA,EUR,63.0,4.0,241.0,26.0,2022Q3
2022-07-10,FRA,FRANCE,EUR,8670.0,778.0,23404.0,2227.0,2022Q3
2022-07-10,GAB,GABON,AFR,3.0,,4.0,,2022Q3
2022-07-10,DEU,GERMANY,EUR,8563.0,424.0,28797.0,1423.0,2022Q3
2022-07-10,GRC,GREECE,EUR,2293.0,50.0,6563.0,128.0,2022Q3
2022-07-10,GNB,GUINEA-BISSAU,AFR,1.0,,1.0,0.0,2022Q3
2022-07-10,IDN,INDONESIA,WPR,1748.0,130.0,5165.0,335.0,2022Q3
2022-07-10,IRL,IRELAND,EUR,1031.0,4.0,3298.0,22.0,2022Q3
2022-07-10,ITA,ITALY,EUR,6462.0,268.0,19375.0,771.0,2022Q3
2022-07-10,JPN,JAPAN,WPR,12174.0,,29278.0,,2022Q3
2022-07-10,JOR,JORDAN,EMR,34.0,,56.0,,2022Q3
2022-07-10,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,0.0,0.0,0.0,0.0,2022Q3
2022-07-10,KGZ,KYRGYZSTAN,EUR,0.0,,0.0,,2022Q3
2022-07-10,LVA,LATVIA,EUR,138.0,3.0,473.0,40.0,2022Q3
2022-07-10,LIE,LIECHTENSTEIN,EUR,2.0,,7.0,,2022Q3
2022-07-10,LTU,LITHUANIA,EUR,2458.0,,7096.0,,2022Q3
2022-07-10,LUX,LUXEMBOURG,EUR,33.0,1.0,91.0,3.0,2022Q3
2022-07-10,MDG,MADAGASCAR,AFR,12.0,,12.0,,2022Q3
2022-07-10,MYS,MALAYSIA,WPR,3767.0,54.0,14118.0,97.0,2022Q3
2022-07-10,MLT,MALTA,EUR,2.0,,164.0,,2022Q3
2022-07-10,MEX,MEXICO,AMR,3327.0,38.0,7871.0,100.0,2022Q3
2022-07-10,MNG,MONGOLIA,WPR,0.0,,0.0,,2022Q3
2022-07-10,MOZ,MOZAMBIQUE,AFR,9.0,,25.0,,2022Q3
2022-07-10,NAM,NAMIBIA,AFR,4.0,0.0,28.0,1.0,2022Q3
2022-07-10,NLD,NETHERLANDS,EUR,702.0,37.0,2248.0,113.0,2022Q3
2022-07-10,NZL,NEW ZEALAND,WPR,733.0,23.0,2200.0,55.0,2022Q3
2022-07-10,MKD,NORTH MACEDONIA,EUR,29.0,0.0,86.0,0.0,2022Q3
2022-07-10,NOR,NORWAY,EUR,345.0,31.0,1249.0,99.0,2022Q3
2022-07-10,PAK,PAKISTAN,EMR,166.0,24.0,487.0,312.0,2022Q3
2022-07-10,POL,POLAND,EUR,44.0,,100.0,,2022Q3
2022-07-10,PRT,PORTUGAL,EUR,995.0,71.0,4805.0,361.0,2022Q3
2022-07-10,QAT,QATAR,EMR,278.0,0.0,1062.0,8.0,2022Q3
2022-07-10,RUS,RUSSIAN FEDERATION,EUR,5238.0,,20577.0,,2022Q3
2022-07-10,RWA,RWANDA,AFR,2.0,,2.0,,2022Q3
2022-07-10,KNA,SAINT KITTS AND NEVIS,AMR,8.0,,13.0,0.0,2022Q3
2022-07-10,SAU,SAUDI ARABIA,EMR,,10.0,,176.0,2022Q3
2022-07-10,SXM,SINT MAARTEN,AMR,3.0,0.0,8.0,0.0,2022Q3
2022-07-10,SVK,SLOVAKIA,EUR,163.0,4.0,548.0,8.0,2022Q3
2022-07-10,SVN,SLOVENIA,EUR,57.0,,139.0,,2022Q3
2022-07-10,ZAF,SOUTH AFRICA,AFR,64.0,,169.0,,2022Q3
2022-07-10,ESP,SPAIN,EUR,7722.0,266.0,26834.0,976.0,2022Q3
2022-07-10,SWE,SWEDEN,EUR,43.0,7.0,164.0,28.0,2022Q3
2022-07-10,CHE,SWITZERLAND,EUR,508.0,,1645.0,,2022Q3
2022-07-10,TUN,TUNISIA,EMR,522.0,,1264.0,,2022Q3
2022-07-10,TUR,TURKEY,EUR,2159.0,212.0,4520.0,422.0,2022Q3
2022-07-10,TCA,TURKS AND CAICOS ISLANDS,AMR,2.0,,5.0,,2022Q3
2022-07-10,UKR,UKRAINE,EUR,364.0,44.0,1395.0,194.0,2022Q3
2022-07-10,TZA,UNITED REPUBLIC OF TANZANIA,AFR,0.0,,0.0,,2022Q3
2022-07-10,USA,UNITED STATES OF AMERICA,AMR,40638.0,,142395.0,,2022Q3
2022-07-10,UZB,UZBEKISTAN,EUR,196.0,2.0,1377.0,8.0,2022Q3
2022-07-10,ZMB,ZAMBIA,AFR,6.0,,52.0,,2022Q3
2022-07-10,ZWE,ZIMBABWE,AFR,17.0,,52.0,,2022Q3
2022-07-03,ALB,ALBANIA,EUR,40.0,,80.0,,2022Q3
2022-07-03,DZA,ALGERIA,AFR,0.0,,0.0,0.0,2022Q3
2022-07-03,ARG,ARGENTINA,AMR,837.0,33.0,3067.0,145.0,2022Q3
2022-07-03,ABW,ARUBA,AMR,13.0,0.0,60.0,5.0,2022Q3
2022-07-03,AUT,AUSTRIA,EUR,409.0,98.0,1246.0,299.0,2022Q3
2022-07-03,BHR,BAHRAIN,EMR,45.0,,90.0,,2022Q3
2022-07-03,BGD,BANGLADESH,SEAR,764.0,,1429.0,,2022Q3
2022-07-03,BEL,BELGIUM,EUR,838.0,,2465.0,,2022Q3
2022-07-03,BIH,BOSNIA AND HERZEGOVINA,EUR,36.0,2.0,93.0,10.0,2022Q3
2022-07-03,BRA,BRAZIL,AMR,7790.0,2208.0,26410.0,7691.0,2022Q3
2022-07-03,BGR,BULGARIA,EUR,269.0,,831.0,,2022Q3
2022-07-03,CAN,CANADA,AMR,1640.0,,6420.0,,2022Q3
2022-07-03,CHL,CHILE,AMR,1034.0,10.0,4178.0,75.0,2022Q3
2022-07-03,CHN,CHINA,WPR,358.0,,1582.0,,2022Q3
2022-07-03,CUB,CUBA,AMR,86.0,,249.0,,2022Q3
2022-07-03,CUW,CURAÇAO,AMR,6.0,0.0,51.0,0.0,2022Q3
2022-07-03,CYP,CYPRUS,EUR,107.0,7.0,249.0,10.0,2022Q3
2022-07-03,CZE,CZECHIA,EUR,302.0,19.0,684.0,51.0,2022Q3
2022-07-03,DNK,DENMARK,EUR,374.0,14.0,1140.0,48.0,2022Q3
2022-07-03,EST,ESTONIA,EUR,66.0,8.0,210.0,27.0,2022Q3
2022-07-03,FRA,FRANCE,EUR,6426.0,611.0,17642.0,1775.0,2022Q3
2022-07-03,DEU,GERMANY,EUR,7497.0,363.0,24669.0,1217.0,2022Q3
2022-07-03,GRC,GREECE,EUR,1962.0,35.0,4944.0,93.0,2022Q3
2022-07-03,GIN,GUINEA,AFR,14.0,,58.0,,2022Q3
2022-07-03,GNB,GUINEA-BISSAU,AFR,0.0,,0.0,0.0,2022Q3
2022-07-03,HND,HONDURAS,AMR,1.0,,5.0,1.0,2022Q3
2022-07-03,IDN,INDONESIA,WPR,1449.0,75.0,3837.0,255.0,2022Q3
2022-07-03,IRL,IRELAND,EUR,807.0,5.0,2743.0,22.0,2022Q3
2022-07-03,ITA,ITALY,EUR,5586.0,223.0,15264.0,610.0,2022Q3
2022-07-03,JAM,JAMAICA,AMR,4.0,,13.0,,2022Q3
2022-07-03,JPN,JAPAN,WPR,6713.0,,23786.0,,2022Q3
2022-07-03,JOR,JORDAN,EMR,14.0,,23.0,,2022Q3
2022-07-03,KGZ,KYRGYZSTAN,EUR,0.0,,0.0,,2022Q3
2022-07-03,LVA,LATVIA,EUR,145.0,14.0,429.0,48.0,2022Q3
2022-07-03,LIE,LIECHTENSTEIN,EUR,2.0,,7.0,,2022Q3
2022-07-03,LTU,LITHUANIA,EUR,2209.0,,5554.0,,2022Q3
2022-07-03,LUX,LUXEMBOURG,EUR,22.0,,73.0,5.0,2022Q3
2022-07-03,MYS,MALAYSIA,WPR,3475.0,43.0,13320.0,43.0,2022Q3
2022-07-03,MLT,MALTA,EUR,1.0,,198.0,,2022Q3
2022-07-03,MEX,MEXICO,AMR,2173.0,23.0,5240.0,84.0,2022Q3
2022-07-03,MNG,MONGOLIA,WPR,0.0,,0.0,,2022Q3
2022-07-03,MOZ,MOZAMBIQUE,AFR,8.0,,16.0,,2022Q3
2022-07-03,NAM,NAMIBIA,AFR,6.0,1.0,24.0,1.0,2022Q3
2022-07-03,NLD,NETHERLANDS,EUR,631.0,27.0,1841.0,95.0,2022Q3
2022-07-03,NZL,NEW ZEALAND,WPR,598.0,12.0,1871.0,45.0,2022Q3
2022-07-03,MKD,NORTH MACEDONIA,EUR,22.0,0.0,66.0,0.0,2022Q3
2022-07-03,NOR,NORWAY,EUR,371.0,23.0,1046.0,78.0,2022Q3
2022-07-03,PAK,PAKISTAN,EMR,163.0,210.0,378.0,308.0,2022Q3
2022-07-03,POL,POLAND,EUR,24.0,,67.0,,2022Q3
2022-07-03,PRT,PORTUGAL,EUR,1120.0,83.0,5551.0,407.0,2022Q3
2022-07-03,QAT,QATAR,EMR,448.0,6.0,880.0,8.0,2022Q3
2022-07-03,RUS,RUSSIAN FEDERATION,EUR,5683.0,,24555.0,,2022Q3
2022-07-03,KNA,SAINT KITTS AND NEVIS,AMR,2.0,,7.0,0.0,2022Q3
2022-07-03,SAU,SAUDI ARABIA,EMR,,28.0,,202.0,2022Q3
2022-07-03,SXM,SINT MAARTEN,AMR,3.0,0.0,6.0,0.0,2022Q3
2022-07-03,SVK,SLOVAKIA,EUR,155.0,1.0,435.0,4.0,2022Q3
2022-07-03,SVN,SLOVENIA,EUR,45.0,,91.0,,2022Q3
2022-07-03,ZAF,SOUTH AFRICA,AFR,98.0,,105.0,,2022Q3
2022-07-03,SSD,SOUTH SUDAN,AFR,0.0,0.0,0.0,0.0,2022Q3
2022-07-03,ESP,SPAIN,EUR,7559.0,301.0,23354.0,870.0,2022Q3
2022-07-03,SWE,SWEDEN,EUR,54.0,1.0,142.0,29.0,2022Q3
2022-07-03,CHE,SWITZERLAND,EUR,456.0,,1354.0,,2022Q3
2022-07-03,TUN,TUNISIA,EMR,364.0,,832.0,,2022Q3
2022-07-03,TUR,TURKEY,EUR,1286.0,95.0,2694.0,283.0,2022Q3
2022-07-03,TCA,TURKS AND CAICOS ISLANDS,AMR,1.0,,6.0,,2022Q3
2022-07-03,UGA,UGANDA,AFR,4.0,,4.0,,2022Q3
2022-07-03,UKR,UKRAINE,EUR,341.0,40.0,1682.0,209.0,2022Q3
2022-07-03,USA,UNITED STATES OF AMERICA,AMR,36684.0,,131956.0,,2022Q3
2022-07-03,UZB,UZBEKISTAN,EUR,404.0,2.0,1278.0,6.0,2022Q3
2022-07-03,ZMB,ZAMBIA,AFR,5.0,,53.0,,2022Q3
2022-07-03,ZWE,ZIMBABWE,AFR,14.0,,35.0,,2022Q3
2022-06-26,ALB,ALBANIA,EUR,26.0,,45.0,,2022Q2
2022-06-26,DZA,ALGERIA,AFR,0.0,0.0,0.0,0.0,2022Q2
2022-06-26,ARG,ARGENTINA,AMR,823.0,41.0,2580.0,150.0,2022Q2
2022-06-26,ABW,ARUBA,AMR,12.0,1.0,57.0,5.0,2022Q2
2022-06-26,AUT,AUSTRIA,EUR,377.0,91.0,1042.0,254.0,2022Q2
2022-06-26,BHR,BAHRAIN,EMR,28.0,,46.0,,2022Q2
2022-06-26,BGD,BANGLADESH,SEAR,476.0,,724.0,,2022Q2
2022-06-26,BEL,BELGIUM,EUR,700.0,,1989.0,,2022Q2
2022-06-26,BIH,BOSNIA AND HERZEGOVINA,EUR,20.0,3.0,77.0,8.0,2022Q2
2022-06-26,BRA,BRAZIL,AMR,7481.0,2188.0,23344.0,6775.0,2022Q2
2022-06-26,BGR,BULGARIA,EUR,239.0,,748.0,,2022Q2
2022-06-26,CAN,CANADA,AMR,1673.0,,5702.0,,2022Q2
2022-06-26,CHL,CHILE,AMR,1083.0,25.0,3916.0,81.0,2022Q2
2022-06-26,CHN,CHINA,WPR,284.0,,1516.0,,2022Q2
2022-06-26,CUB,CUBA,AMR,66.0,,239.0,,2022Q2
2022-06-26,CUW,CURAÇAO,AMR,16.0,0.0,49.0,0.0,2022Q2
2022-06-26,CYP,CYPRUS,EUR,74.0,2.0,174.0,4.0,2022Q2
2022-06-26,CZE,CZECHIA,EUR,158.0,10.0,490.0,46.0,2022Q2
2022-06-26,DNK,DENMARK,EUR,334.0,16.0,916.0,40.0,2022Q2
2022-06-26,EST,ESTONIA,EUR,59.0,8.0,185.0,25.0,2022Q2
2022-06-26,FIN,FINLAND,EUR,1.0,,2.0,,2022Q2
2022-06-26,FRA,FRANCE,EUR,4906.0,465.0,13921.0,1498.0,2022Q2
2022-06-26,GAB,GABON,AFR,1.0,,1.0,,2022Q2
2022-06-26,DEU,GERMANY,EUR,7139.0,369.0,20693.0,1015.0,2022Q2
2022-06-26,GHA,GHANA,AFR,2.0,1.0,2.0,1.0,2022Q2
2022-06-26,GRC,GREECE,EUR,1362.0,22.0,3582.0,84.0,2022Q2
2022-06-26,GIN,GUINEA,AFR,9.0,,64.0,,2022Q2
2022-06-26,GNB,GUINEA-BISSAU,AFR,0.0,0.0,0.0,0.0,2022Q2
2022-06-26,IDN,INDONESIA,WPR,1184.0,71.0,2775.0,240.0,2022Q2
2022-06-26,IRL,IRELAND,EUR,861.0,8.0,2357.0,20.0,2022Q2
2022-06-26,ITA,ITALY,EUR,4157.0,147.0,11812.0,468.0,2022Q2
2022-06-26,JAM,JAMAICA,AMR,5.0,,12.0,,2022Q2
2022-06-26,JPN,JAPAN,WPR,5044.0,,25986.0,,2022Q2
2022-06-26,JOR,JORDAN,EMR,4.0,,11.0,,2022Q2
2022-06-26,KGZ,KYRGYZSTAN,EUR,0.0,,0.0,,2022Q2
2022-06-26,LVA,LATVIA,EUR,91.0,10.0,347.0,46.0,2022Q2
2022-06-26,LIE,LIECHTENSTEIN,EUR,1.0,,6.0,,2022Q2
2022-06-26,LTU,LITHUANIA,EUR,1378.0,,4085.0,,2022Q2
2022-06-26,LUX,LUXEMBOURG,EUR,12.0,1.0,54.0,6.0,2022Q2
2022-06-26,MYS,MALAYSIA,WPR,3644.0,,12917.0,,2022Q2
2022-06-26,MLT,MALTA,EUR,88.0,,209.0,,2022Q2
2022-06-26,MEX,MEXICO,AMR,1413.0,18.0,3492.0,68.0,2022Q2
2022-06-26,MNG,MONGOLIA,WPR,0.0,,242.0,,2022Q2
2022-06-26,MOZ,MOZAMBIQUE,AFR,8.0,,8.0,,2022Q2
2022-06-26,NAM,NAMIBIA,AFR,18.0,0.0,18.0,0.0,2022Q2
2022-06-26,NLD,NETHERLANDS,EUR,527.0,25.0,1416.0,80.0,2022Q2
2022-06-26,NZL,NEW ZEALAND,WPR,463.0,12.0,1754.0,47.0,2022Q2
2022-06-26,MKD,NORTH MACEDONIA,EUR,21.0,0.0,62.0,0.0,2022Q2
2022-06-26,NOR,NORWAY,EUR,316.0,28.0,774.0,61.0,2022Q2
2022-06-26,PAK,PAKISTAN,EMR,99.0,52.0,283.0,116.0,2022Q2
2022-06-26,POL,POLAND,EUR,18.0,,54.0,1.0,2022Q2
2022-06-26,PRT,PORTUGAL,EUR,1179.0,92.0,6431.0,446.0,2022Q2
2022-06-26,QAT,QATAR,EMR,186.0,2.0,484.0,4.0,2022Q2
2022-06-26,RUS,RUSSIAN FEDERATION,EUR,7493.0,,30968.0,,2022Q2
2022-06-26,KNA,SAINT KITTS AND NEVIS,AMR,0.0,,5.0,0.0,2022Q2
2022-06-26,SAU,SAUDI ARABIA,EMR,,88.0,,206.0,2022Q2
2022-06-26,SXM,SINT MAARTEN,AMR,1.0,0.0,5.0,0.0,2022Q2
2022-06-26,SVK,SLOVAKIA,EUR,157.0,3.0,334.0,4.0,2022Q2
2022-06-26,SVN,SLOVENIA,EUR,20.0,,57.0,,2022Q2
2022-06-26,ZAF,SOUTH AFRICA,AFR,7.0,,7.0,,2022Q2
2022-06-26,ESP,SPAIN,EUR,6306.0,240.0,19832.0,726.0,2022Q2
2022-06-26,SWE,SWEDEN,EUR,46.0,13.0,105.0,37.0,2022Q2
2022-06-26,CHE,SWITZERLAND,EUR,380.0,,1054.0,,2022Q2
2022-06-26,TUN,TUNISIA,EMR,270.0,,510.0,,2022Q2
2022-06-26,TUR,TURKEY,EUR,662.0,55.0,1786.0,271.0,2022Q2
2022-06-26,TCA,TURKS AND CAICOS ISLANDS,AMR,1.0,,8.0,,2022Q2
2022-06-26,UKR,UKRAINE,EUR,332.0,54.0,1958.0,237.0,2022Q2
2022-06-26,USA,UNITED STATES OF AMERICA,AMR,34114.0,,124053.0,,2022Q2
2022-06-26,UZB,UZBEKISTAN,EUR,411.0,2.0,969.0,4.0,2022Q2
2022-06-26,ZMB,ZAMBIA,AFR,23.0,,65.0,,2022Q2
2022-06-26,ZWE,ZIMBABWE,AFR,21.0,,21.0,,2022Q2
2022-06-19,ALB,ALBANIA,EUR,10.0,,21.0,,2022Q2
2022-06-19,ARG,ARGENTINA,AMR,668.0,39.0,2230.0,141.0,2022Q2
2022-06-19,ABW,ARUBA,AMR,15.0,2.0,49.0,4.0,2022Q2
2022-06-19,AUT,AUSTRIA,EUR,269.0,53.0,835.0,209.0,2022Q2
2022-06-19,BHR,BAHRAIN,EMR,15.0,,19.0,,2022Q2
2022-06-19,BGD,BANGLADESH,SEAR,127.0,,323.0,,2022Q2
2022-06-19,BEL,BELGIUM,EUR,512.0,,1735.0,,2022Q2
2022-06-19,BIH,BOSNIA AND HERZEGOVINA,EUR,21.0,3.0,68.0,9.0,2022Q2
2022-06-19,BRA,BRAZIL,AMR,5678.0,1690.0,19293.0,5559.0,2022Q2
2022-06-19,BGR,BULGARIA,EUR,153.0,,755.0,,2022Q2
2022-06-19,CAN,CANADA,AMR,1310.0,,5541.0,,2022Q2
2022-06-19,CHL,CHILE,AMR,1043.0,19.0,3371.0,71.0,2022Q2
2022-06-19,CHN,CHINA,WPR,399.0,,1954.0,,2022Q2
2022-06-19,CUB,CUBA,AMR,42.0,,272.0,,2022Q2
2022-06-19,CUW,CURAÇAO,AMR,9.0,0.0,35.0,0.0,2022Q2
2022-06-19,CYP,CYPRUS,EUR,48.0,1.0,125.0,3.0,2022Q2
2022-06-19,CZE,CZECHIA,EUR,119.0,10.0,453.0,54.0,2022Q2
2022-06-19,DNK,DENMARK,EUR,243.0,9.0,763.0,34.0,2022Q2
2022-06-19,EST,ESTONIA,EUR,53.0,6.0,183.0,28.0,2022Q2
2022-06-19,FRA,FRANCE,EUR,3402.0,373.0,11631.0,1354.0,2022Q2
2022-06-19,DEU,GERMANY,EUR,5598.0,267.0,16425.0,794.0,2022Q2
2022-06-19,GRC,GREECE,EUR,946.0,21.0,2843.0,81.0,2022Q2
2022-06-19,GIN,GUINEA,AFR,21.0,,100.0,,2022Q2
2022-06-19,HND,HONDURAS,AMR,4.0,1.0,4.0,1.0,2022Q2
2022-06-19,IDN,INDONESIA,WPR,784.0,59.0,2008.0,220.0,2022Q2
2022-06-19,IRL,IRELAND,EUR,599.0,5.0,1837.0,17.0,2022Q2
2022-06-19,ITA,ITALY,EUR,3170.0,133.0,10046.0,430.0,2022Q2
2022-06-19,JAM,JAMAICA,AMR,2.0,,10.0,,2022Q2
2022-06-19,JPN,JAPAN,WPR,5347.0,,33569.0,,2022Q2
2022-06-19,JOR,JORDAN,EMR,4.0,,10.0,,2022Q2
2022-06-19,KGZ,KYRGYZSTAN,EUR,0.0,,0.0,,2022Q2
2022-06-19,LVA,LATVIA,EUR,99.0,13.0,367.0,48.0,2022Q2
2022-06-19,LIE,LIECHTENSTEIN,EUR,2.0,,5.0,,2022Q2
2022-06-19,LTU,LITHUANIA,EUR,1051.0,,3494.0,,2022Q2
2022-06-19,LUX,LUXEMBOURG,EUR,24.0,1.0,52.0,5.0,2022Q2
2022-06-19,MYS,MALAYSIA,WPR,3232.0,,12387.0,,2022Q2
2022-06-19,MLT,MALTA,EUR,73.0,,136.0,,2022Q2
2022-06-19,MEX,MEXICO,AMR,958.0,21.0,2408.0,54.0,2022Q2
2022-06-19,NAM,NAMIBIA,AFR,0.0,0.0,0.0,0.0,2022Q2
2022-06-19,NLD,NETHERLANDS,EUR,388.0,24.0,1056.0,63.0,2022Q2
2022-06-19,NZL,NEW ZEALAND,WPR,406.0,8.0,1720.0,41.0,2022Q2
2022-06-19,MKD,NORTH MACEDONIA,EUR,14.0,0.0,53.0,0.0,2022Q2
2022-06-19,NOR,NORWAY,EUR,217.0,17.0,551.0,46.0,2022Q2
2022-06-19,PAK,PAKISTAN,EMR,59.0,26.0,264.0,94.0,2022Q2
2022-06-19,POL,POLAND,EUR,14.0,,46.0,2.0,2022Q2
2022-06-19,PRT,PORTUGAL,EUR,1511.0,115.0,7342.0,502.0,2022Q2
2022-06-19,QAT,QATAR,EMR,150.0,0.0,340.0,2.0,2022Q2
2022-06-19,RUS,RUSSIAN FEDERATION,EUR,2163.0,,36358.0,,2022Q2
2022-06-19,KNA,SAINT KITTS AND NEVIS,AMR,3.0,0.0,7.0,0.0,2022Q2
2022-06-19,SAU,SAUDI ARABIA,EMR,,50.0,,144.0,2022Q2
2022-06-19,SXM,SINT MAARTEN,AMR,1.0,0.0,5.0,0.0,2022Q2
2022-06-19,SVK,SLOVAKIA,EUR,73.0,0.0,226.0,1.0,2022Q2
2022-06-19,SVN,SLOVENIA,EUR,17.0,,49.0,,2022Q2
2022-06-19,ESP,SPAIN,EUR,5247.0,169.0,17555.0,683.0,2022Q2
2022-06-19,SWE,SWEDEN,EUR,21.0,7.0,74.0,26.0,2022Q2
