Country,iso_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths,Date,YearQuarter
Zimbabwe,ZWE,AFR,LMC,2021,1,65+,0.0,2021-01-01,2021Q1
Azerbaijan,AZE,EUR,UMC,2021,3,65+,0.0,2021-03-01,2021Q1
Azerbaijan,AZE,EUR,UMC,2021,1,65+,0.0,2021-01-01,2021Q1
Zimbabwe,ZWE,AFR,LMC,2021,3,65+,0.0,2021-03-01,2021Q1
Zimbabwe,ZWE,AFR,LMC,2021,9,65+,0.0,2021-09-01,2021Q3
Zimbabwe,ZWE,AFR,LMC,2021,4,65+,0.0,2021-04-01,2021Q2
Zimbabwe,ZWE,AFR,LMC,2021,2,65+,0.0,2021-02-01,2021Q1
Azerbaijan,AZE,EUR,UMC,2021,4,65+,0.0,2021-04-01,2021Q2
Azerbaijan,AZE,EUR,UMC,2021,8,65+,0.0,2021-08-01,2021Q3
Azerbaijan,AZE,EUR,UMC,2021,6,65+,0.0,2021-06-01,2021Q2
Azerbaijan,AZE,EUR,UMC,2021,12,65+,0.0,2021-12-01,2021Q4
Azerbaijan,AZE,EUR,UMC,2021,10,65+,0.0,2021-10-01,2021Q4
Azerbaijan,AZE,EUR,UMC,2021,7,65+,0.0,2021-07-01,2021Q3
Azerbaijan,AZE,EUR,UMC,2021,9,65+,0.0,2021-09-01,2021Q3
Zimbabwe,ZWE,AFR,LMC,2021,5,65+,0.0,2021-05-01,2021Q2
Azerbaijan,AZE,EUR,UMC,2021,11,65+,0.0,2021-11-01,2021Q4
Azerbaijan,AZE,EUR,UMC,2021,5,65+,0.0,2021-05-01,2021Q2
Azerbaijan,AZE,EUR,UMC,2021,2,65+,0.0,2021-02-01,2021Q1
Zimbabwe,ZWE,AFR,LMC,2021,10,65+,0.0,2021-10-01,2021Q4
Austria,AUT,EUR,HIC,2021,7,65+,44.0,2021-07-01,2021Q3
Austria,AUT,EUR,HIC,2021,4,65+,759.0,2021-04-01,2021Q2
Austria,AUT,EUR,HIC,2021,8,65+,72.0,2021-08-01,2021Q3
Austria,AUT,EUR,HIC,2021,5,65+,331.0,2021-05-01,2021Q2
Austria,AUT,EUR,HIC,2021,3,65+,1001.0,2021-03-01,2021Q1
Austria,AUT,EUR,HIC,2021,1,65+,1560.0,2021-01-01,2021Q1
Austria,AUT,EUR,HIC,2021,2,65+,918.0,2021-02-01,2021Q1
Austria,AUT,EUR,HIC,2021,10,65+,367.0,2021-10-01,2021Q4
Zimbabwe,ZWE,AFR,LMC,2021,6,65+,0.0,2021-06-01,2021Q2
Zimbabwe,ZWE,AFR,LMC,2021,8,65+,0.0,2021-08-01,2021Q3
Zimbabwe,ZWE,AFR,LMC,2021,11,65+,0.0,2021-11-01,2021Q4
Austria,AUT,EUR,HIC,2021,6,65+,128.0,2021-06-01,2021Q2
Zimbabwe,ZWE,AFR,LMC,2021,7,65+,0.0,2021-07-01,2021Q3
Zimbabwe,ZWE,AFR,LMC,2021,12,65+,0.0,2021-12-01,2021Q4
Austria,AUT,EUR,HIC,2021,12,65+,1255.0,2021-12-01,2021Q4
Austria,AUT,EUR,HIC,2021,9,65+,275.0,2021-09-01,2021Q3
Austria,AUT,EUR,HIC,2021,11,65+,1247.0,2021-11-01,2021Q4
Bahamas,BHS,AMR,HIC,2021,8,65+,52.0,2021-08-01,2021Q3
Bahamas,BHS,AMR,HIC,2021,9,65+,79.0,2021-09-01,2021Q3
Bahamas,BHS,AMR,HIC,2021,5,65+,11.0,2021-05-01,2021Q2
Bahamas,BHS,AMR,HIC,2021,3,65+,13.0,2021-03-01,2021Q1
Bahamas,BHS,AMR,HIC,2021,11,65+,5.0,2021-11-01,2021Q4
Bahamas,BHS,AMR,HIC,2021,1,65+,1.0,2021-01-01,2021Q1
Bahamas,BHS,AMR,HIC,2021,2,65+,2.0,2021-02-01,2021Q1
Bahamas,BHS,AMR,HIC,2021,7,65+,27.0,2021-07-01,2021Q3
Bahrain,BHR,EMR,HIC,2021,4,65+,47.0,2021-04-01,2021Q2
Bahrain,BHR,EMR,HIC,2021,3,65+,35.0,2021-03-01,2021Q1
Bahrain,BHR,EMR,HIC,2021,6,65+,135.0,2021-06-01,2021Q2
Bahamas,BHS,AMR,HIC,2021,12,65+,3.0,2021-12-01,2021Q4
Zambia,ZMB,AFR,LMC,2021,9,65+,0.0,2021-09-01,2021Q3
Zambia,ZMB,AFR,LMC,2021,8,65+,0.0,2021-08-01,2021Q3
Zambia,ZMB,AFR,LMC,2021,10,65+,0.0,2021-10-01,2021Q4
Zambia,ZMB,AFR,LMC,2021,1,65+,0.0,2021-01-01,2021Q1
Bahamas,BHS,AMR,HIC,2021,4,65+,19.0,2021-04-01,2021Q2
Bahamas,BHS,AMR,HIC,2021,6,65+,14.0,2021-06-01,2021Q2
Bahamas,BHS,AMR,HIC,2021,10,65+,26.0,2021-10-01,2021Q4
Zambia,ZMB,AFR,LMC,2021,2,65+,0.0,2021-02-01,2021Q1
Zambia,ZMB,AFR,LMC,2021,7,65+,0.0,2021-07-01,2021Q3
Zambia,ZMB,AFR,LMC,2021,3,65+,0.0,2021-03-01,2021Q1
Zambia,ZMB,AFR,LMC,2021,6,65+,0.0,2021-06-01,2021Q2
Zambia,ZMB,AFR,LMC,2021,5,65+,0.0,2021-05-01,2021Q2
Zambia,ZMB,AFR,LMC,2021,4,65+,0.0,2021-04-01,2021Q2
Bermuda,BMU,AMR,HIC,2021,10,65+,0.0,2021-10-01,2021Q4
Bermuda,BMU,AMR,HIC,2021,11,65+,0.0,2021-11-01,2021Q4
Bermuda,BMU,AMR,HIC,2021,12,65+,0.0,2021-12-01,2021Q4
Bermuda,BMU,AMR,HIC,2021,5,65+,0.0,2021-05-01,2021Q2
Bermuda,BMU,AMR,HIC,2021,8,65+,0.0,2021-08-01,2021Q3
Bermuda,BMU,AMR,HIC,2021,6,65+,0.0,2021-06-01,2021Q2
Bermuda,BMU,AMR,HIC,2021,9,65+,0.0,2021-09-01,2021Q3
Bermuda,BMU,AMR,HIC,2021,7,65+,0.0,2021-07-01,2021Q3
Bermuda,BMU,AMR,HIC,2021,1,65+,0.0,2021-01-01,2021Q1
Bermuda,BMU,AMR,HIC,2021,2,65+,0.0,2021-02-01,2021Q1
Bermuda,BMU,AMR,HIC,2021,3,65+,5.0,2021-03-01,2021Q1
Bermuda,BMU,AMR,HIC,2021,4,65+,6.0,2021-04-01,2021Q2
Bhutan,BTN,SEAR,LMC,2021,4,65+,0.0,2021-04-01,2021Q2
Bhutan,BTN,SEAR,LMC,2021,7,65+,1.0,2021-07-01,2021Q3
Bhutan,BTN,SEAR,LMC,2021,3,65+,0.0,2021-03-01,2021Q1
Bhutan,BTN,SEAR,LMC,2021,1,65+,0.0,2021-01-01,2021Q1
Bhutan,BTN,SEAR,LMC,2021,6,65+,0.0,2021-06-01,2021Q2
Bhutan,BTN,SEAR,LMC,2021,5,65+,0.0,2021-05-01,2021Q2
Bhutan,BTN,SEAR,LMC,2021,9,65+,0.0,2021-09-01,2021Q3
Bhutan,BTN,SEAR,LMC,2021,10,65+,0.0,2021-10-01,2021Q4
Belgium,BEL,EUR,HIC,2021,2,65+,906.0,2021-02-01,2021Q1
Belgium,BEL,EUR,HIC,2021,6,65+,179.0,2021-06-01,2021Q2
Belgium,BEL,EUR,HIC,2021,1,65+,1326.0,2021-01-01,2021Q1
Belgium,BEL,EUR,HIC,2021,5,65+,526.0,2021-05-01,2021Q2
Belgium,BEL,EUR,HIC,2021,3,65+,876.0,2021-03-01,2021Q1
Belgium,BEL,EUR,HIC,2021,7,65+,39.0,2021-07-01,2021Q3
Belarus,BLR,EUR,UMC,2021,1,65+,0.0,2021-01-01,2021Q1
Belarus,BLR,EUR,UMC,2021,4,65+,0.0,2021-04-01,2021Q2
Belarus,BLR,EUR,UMC,2021,3,65+,0.0,2021-03-01,2021Q1
Belgium,BEL,EUR,HIC,2021,4,65+,959.0,2021-04-01,2021Q2
Belarus,BLR,EUR,UMC,2021,8,65+,0.0,2021-08-01,2021Q3
Belarus,BLR,EUR,UMC,2021,12,65+,0.0,2021-12-01,2021Q4
Belarus,BLR,EUR,UMC,2021,9,65+,0.0,2021-09-01,2021Q3
Belarus,BLR,EUR,UMC,2021,10,65+,0.0,2021-10-01,2021Q4
Belarus,BLR,EUR,UMC,2021,7,65+,0.0,2021-07-01,2021Q3
Belarus,BLR,EUR,UMC,2021,2,65+,0.0,2021-02-01,2021Q1
Belarus,BLR,EUR,UMC,2021,5,65+,0.0,2021-05-01,2021Q2
Belarus,BLR,EUR,UMC,2021,6,65+,0.0,2021-06-01,2021Q2
Belarus,BLR,EUR,UMC,2021,11,65+,0.0,2021-11-01,2021Q4
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,1,65+,1.0,2021-01-01,2021Q1
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,4,65+,1.0,2021-04-01,2021Q2
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,12,65+,27.0,2021-12-01,2021Q4
Belgium,BEL,EUR,HIC,2021,8,65+,113.0,2021-08-01,2021Q3
Belgium,BEL,EUR,HIC,2021,9,65+,205.0,2021-09-01,2021Q3
Belgium,BEL,EUR,HIC,2021,10,65+,359.0,2021-10-01,2021Q4
Belgium,BEL,EUR,HIC,2021,12,65+,1099.0,2021-12-01,2021Q4
Belgium,BEL,EUR,HIC,2021,11,65+,826.0,2021-11-01,2021Q4
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,11,65+,19.0,2021-11-01,2021Q4
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,5,65+,11.0,2021-05-01,2021Q2
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,3,65+,2.0,2021-03-01,2021Q1
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,2,65+,1.0,2021-02-01,2021Q1
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,7,65+,39.0,2021-07-01,2021Q3
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,8,65+,72.0,2021-08-01,2021Q3
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,10,65+,33.0,2021-10-01,2021Q4
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,9,65+,29.0,2021-09-01,2021Q3
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,6,65+,61.0,2021-06-01,2021Q2
Côte d’Ivoire,CIV,AFR,LMC,2021,2,65+,0.0,2021-02-01,2021Q1
Côte d’Ivoire,CIV,AFR,LMC,2021,9,65+,0.0,2021-09-01,2021Q3
Côte d’Ivoire,CIV,AFR,LMC,2021,4,65+,0.0,2021-04-01,2021Q2
Côte d’Ivoire,CIV,AFR,LMC,2021,10,65+,0.0,2021-10-01,2021Q4
Côte d’Ivoire,CIV,AFR,LMC,2021,5,65+,0.0,2021-05-01,2021Q2
Côte d’Ivoire,CIV,AFR,LMC,2021,11,65+,0.0,2021-11-01,2021Q4
Côte d’Ivoire,CIV,AFR,LMC,2021,3,65+,0.0,2021-03-01,2021Q1
Côte d’Ivoire,CIV,AFR,LMC,2021,1,65+,0.0,2021-01-01,2021Q1
Côte d’Ivoire,CIV,AFR,LMC,2021,6,65+,0.0,2021-06-01,2021Q2
Côte d’Ivoire,CIV,AFR,LMC,2021,7,65+,0.0,2021-07-01,2021Q3
Costa Rica,CRI,AMR,UMC,2021,3,65+,136.0,2021-03-01,2021Q1
Costa Rica,CRI,AMR,UMC,2021,6,65+,176.0,2021-06-01,2021Q2
Costa Rica,CRI,AMR,UMC,2021,10,65+,258.0,2021-10-01,2021Q4
Costa Rica,CRI,AMR,UMC,2021,2,65+,105.0,2021-02-01,2021Q1
Costa Rica,CRI,AMR,UMC,2021,9,65+,603.0,2021-09-01,2021Q3
Costa Rica,CRI,AMR,UMC,2021,5,65+,297.0,2021-05-01,2021Q2
Costa Rica,CRI,AMR,UMC,2021,4,65+,201.0,2021-04-01,2021Q2
Costa Rica,CRI,AMR,UMC,2021,8,65+,272.0,2021-08-01,2021Q3
Costa Rica,CRI,AMR,UMC,2021,7,65+,137.0,2021-07-01,2021Q3
Costa Rica,CRI,AMR,UMC,2021,11,65+,83.0,2021-11-01,2021Q4
Costa Rica,CRI,AMR,UMC,2021,12,65+,28.0,2021-12-01,2021Q4
Costa Rica,CRI,AMR,UMC,2021,1,65+,223.0,2021-01-01,2021Q1
Côte d’Ivoire,CIV,AFR,LMC,2021,12,65+,0.0,2021-12-01,2021Q4
Croatia,HRV,EUR,HIC,2021,8,65+,22.0,2021-08-01,2021Q3
Croatia,HRV,EUR,HIC,2021,11,65+,216.0,2021-11-01,2021Q4
Croatia,HRV,EUR,HIC,2021,6,65+,21.0,2021-06-01,2021Q2
Croatia,HRV,EUR,HIC,2021,12,65+,278.0,2021-12-01,2021Q4
Croatia,HRV,EUR,HIC,2021,2,65+,202.0,2021-02-01,2021Q1
Cuba,CUB,AMR,UMC,2021,11,65+,11.0,2021-11-01,2021Q4
Switzerland,CHE,EUR,HIC,2021,11,65+,276.0,2021-11-01,2021Q4
Syrian Arab Republic,SYR,EMR,LIC,2021,7,65+,2.0,2021-07-01,2021Q3
Syrian Arab Republic,SYR,EMR,LIC,2021,8,65+,33.0,2021-08-01,2021Q3
Croatia,HRV,EUR,HIC,2021,3,65+,69.0,2021-03-01,2021Q1
Syrian Arab Republic,SYR,EMR,LIC,2021,6,65+,15.0,2021-06-01,2021Q2
Syrian Arab Republic,SYR,EMR,LIC,2021,5,65+,5.0,2021-05-01,2021Q2
Côte d’Ivoire,CIV,AFR,LMC,2021,8,65+,0.0,2021-08-01,2021Q3
Syrian Arab Republic,SYR,EMR,LIC,2021,10,65+,107.0,2021-10-01,2021Q4
Syrian Arab Republic,SYR,EMR,LIC,2021,11,65+,70.0,2021-11-01,2021Q4
Syrian Arab Republic,SYR,EMR,LIC,2021,9,65+,145.0,2021-09-01,2021Q3
Syrian Arab Republic,SYR,EMR,LIC,2021,12,65+,10.0,2021-12-01,2021Q4
Croatia,HRV,EUR,HIC,2021,1,65+,415.0,2021-01-01,2021Q1
Croatia,HRV,EUR,HIC,2021,9,65+,26.0,2021-09-01,2021Q3
Croatia,HRV,EUR,HIC,2021,4,65+,197.0,2021-04-01,2021Q2
Croatia,HRV,EUR,HIC,2021,7,65+,12.0,2021-07-01,2021Q3
Croatia,HRV,EUR,HIC,2021,10,65+,16.0,2021-10-01,2021Q4
Croatia,HRV,EUR,HIC,2021,5,65+,170.0,2021-05-01,2021Q2
Syrian Arab Republic,SYR,EMR,LIC,2021,4,65+,11.0,2021-04-01,2021Q2
Syrian Arab Republic,SYR,EMR,LIC,2021,2,65+,1.0,2021-02-01,2021Q1
Syrian Arab Republic,SYR,EMR,LIC,2021,3,65+,0.0,2021-03-01,2021Q1
Syrian Arab Republic,SYR,EMR,LIC,2021,1,65+,15.0,2021-01-01,2021Q1
Timor-Leste,TLS,SEAR,LMC,2021,10,65+,0.0,2021-10-01,2021Q4
Timor-Leste,TLS,SEAR,LMC,2021,9,65+,0.0,2021-09-01,2021Q3
Timor-Leste,TLS,SEAR,LMC,2021,5,65+,1.0,2021-05-01,2021Q2
Timor-Leste,TLS,SEAR,LMC,2021,2,65+,0.0,2021-02-01,2021Q1
Timor-Leste,TLS,SEAR,LMC,2021,8,65+,2.0,2021-08-01,2021Q3
Timor-Leste,TLS,SEAR,LMC,2021,7,65+,0.0,2021-07-01,2021Q3
Timor-Leste,TLS,SEAR,LMC,2021,12,65+,0.0,2021-12-01,2021Q4
Timor-Leste,TLS,SEAR,LMC,2021,11,65+,0.0,2021-11-01,2021Q4
Timor-Leste,TLS,SEAR,LMC,2021,6,65+,1.0,2021-06-01,2021Q2
Timor-Leste,TLS,SEAR,LMC,2021,4,65+,0.0,2021-04-01,2021Q2
Timor-Leste,TLS,SEAR,LMC,2021,3,65+,0.0,2021-03-01,2021Q1
Switzerland,CHE,EUR,HIC,2021,12,65+,766.0,2021-12-01,2021Q4
Democratic Republic of the Congo,COD,AFR,LIC,2021,2,65+,0.0,2021-02-01,2021Q1
Democratic Republic of the Congo,COD,AFR,LIC,2021,3,65+,0.0,2021-03-01,2021Q1
Democratic Republic of the Congo,COD,AFR,LIC,2021,5,65+,0.0,2021-05-01,2021Q2
Democratic Republic of the Congo,COD,AFR,LIC,2021,4,65+,0.0,2021-04-01,2021Q2
Suriname,SUR,AMR,UMC,2021,2,65+,0.0,2021-02-01,2021Q1
Suriname,SUR,AMR,UMC,2021,3,65+,0.0,2021-03-01,2021Q1
Democratic Republic of the Congo,COD,AFR,LIC,2021,1,65+,0.0,2021-01-01,2021Q1
Democratic Republic of the Congo,COD,AFR,LIC,2021,6,65+,0.0,2021-06-01,2021Q2
Suriname,SUR,AMR,UMC,2021,8,65+,0.0,2021-08-01,2021Q3
Suriname,SUR,AMR,UMC,2021,6,65+,1.0,2021-06-01,2021Q2
Suriname,SUR,AMR,UMC,2021,5,65+,0.0,2021-05-01,2021Q2
Suriname,SUR,AMR,UMC,2021,1,65+,0.0,2021-01-01,2021Q1
Suriname,SUR,AMR,UMC,2021,12,65+,0.0,2021-12-01,2021Q4
Suriname,SUR,AMR,UMC,2021,10,65+,0.0,2021-10-01,2021Q4
Suriname,SUR,AMR,UMC,2021,11,65+,0.0,2021-11-01,2021Q4
Suriname,SUR,AMR,UMC,2021,9,65+,0.0,2021-09-01,2021Q3
Suriname,SUR,AMR,UMC,2021,7,65+,0.0,2021-07-01,2021Q3
Suriname,SUR,AMR,UMC,2021,4,65+,0.0,2021-04-01,2021Q2
Denmark,DNK,EUR,HIC,2021,7,65+,0.0,2021-07-01,2021Q3
Denmark,DNK,EUR,HIC,2021,6,65+,0.0,2021-06-01,2021Q2
Denmark,DNK,EUR,HIC,2021,1,65+,0.0,2021-01-01,2021Q1
Denmark,DNK,EUR,HIC,2021,3,65+,0.0,2021-03-01,2021Q1
Sudan,SDN,EMR,LIC,2021,1,65+,51.0,2021-01-01,2021Q1
Sudan,SDN,EMR,LIC,2021,2,65+,26.0,2021-02-01,2021Q1
Denmark,DNK,EUR,HIC,2021,8,65+,0.0,2021-08-01,2021Q3
Denmark,DNK,EUR,HIC,2021,11,65+,8.0,2021-11-01,2021Q4
Denmark,DNK,EUR,HIC,2021,9,65+,1.0,2021-09-01,2021Q3
Denmark,DNK,EUR,HIC,2021,10,65+,5.0,2021-10-01,2021Q4
Denmark,DNK,EUR,HIC,2021,12,65+,8.0,2021-12-01,2021Q4
Denmark,DNK,EUR,HIC,2021,4,65+,0.0,2021-04-01,2021Q2
Denmark,DNK,EUR,HIC,2021,2,65+,0.0,2021-02-01,2021Q1
Denmark,DNK,EUR,HIC,2021,5,65+,0.0,2021-05-01,2021Q2
Sweden,SWE,EUR,HIC,2021,10,65+,125.0,2021-10-01,2021Q4
Sweden,SWE,EUR,HIC,2021,9,65+,186.0,2021-09-01,2021Q3
Cura�ao,CUW,AMR,HIC,2021,11,65+,4.0,2021-11-01,2021Q4
Sweden,SWE,EUR,HIC,2021,12,65+,189.0,2021-12-01,2021Q4
Sweden,SWE,EUR,HIC,2021,11,65+,96.0,2021-11-01,2021Q4
Cura�ao,CUW,AMR,HIC,2021,10,65+,6.0,2021-10-01,2021Q4
Cura�ao,CUW,AMR,HIC,2021,9,65+,13.0,2021-09-01,2021Q3
Cura�ao,CUW,AMR,HIC,2021,4,65+,24.0,2021-04-01,2021Q2
Cura�ao,CUW,AMR,HIC,2021,6,65+,0.0,2021-06-01,2021Q2
Cura�ao,CUW,AMR,HIC,2021,12,65+,14.0,2021-12-01,2021Q4
Sweden,SWE,EUR,HIC,2021,8,65+,35.0,2021-08-01,2021Q3
Sweden,SWE,EUR,HIC,2021,4,65+,438.0,2021-04-01,2021Q2
Sweden,SWE,EUR,HIC,2021,3,65+,590.0,2021-03-01,2021Q1
Sweden,SWE,EUR,HIC,2021,2,65+,740.0,2021-02-01,2021Q1
Sweden,SWE,EUR,HIC,2021,1,65+,2053.0,2021-01-01,2021Q1
Cyprus,CYP,EUR,HIC,2021,4,65+,61.0,2021-04-01,2021Q2
Sweden,SWE,EUR,HIC,2021,6,65+,69.0,2021-06-01,2021Q2
Sweden,SWE,EUR,HIC,2021,7,65+,9.0,2021-07-01,2021Q3
Sweden,SWE,EUR,HIC,2021,5,65+,254.0,2021-05-01,2021Q2
Switzerland,CHE,EUR,HIC,2021,2,65+,404.0,2021-02-01,2021Q1
Switzerland,CHE,EUR,HIC,2021,5,65+,103.0,2021-05-01,2021Q2
Switzerland,CHE,EUR,HIC,2021,6,65+,49.0,2021-06-01,2021Q2
Switzerland,CHE,EUR,HIC,2021,3,65+,298.0,2021-03-01,2021Q1
Switzerland,CHE,EUR,HIC,2021,10,65+,129.0,2021-10-01,2021Q4
Switzerland,CHE,EUR,HIC,2021,4,65+,204.0,2021-04-01,2021Q2
Switzerland,CHE,EUR,HIC,2021,9,65+,176.0,2021-09-01,2021Q3
Switzerland,CHE,EUR,HIC,2021,7,65+,15.0,2021-07-01,2021Q3
Switzerland,CHE,EUR,HIC,2021,8,65+,72.0,2021-08-01,2021Q3
Cyprus,CYP,EUR,HIC,2021,7,65+,65.0,2021-07-01,2021Q3
Cura�ao,CUW,AMR,HIC,2021,2,65+,0.0,2021-02-01,2021Q1
Cura�ao,CUW,AMR,HIC,2021,7,65+,4.0,2021-07-01,2021Q3
Cura�ao,CUW,AMR,HIC,2021,8,65+,15.0,2021-08-01,2021Q3
Cura�ao,CUW,AMR,HIC,2021,5,65+,1.0,2021-05-01,2021Q2
Cura�ao,CUW,AMR,HIC,2021,3,65+,46.0,2021-03-01,2021Q1
Switzerland,CHE,EUR,HIC,2021,1,65+,1307.0,2021-01-01,2021Q1
Cuba,CUB,AMR,UMC,2021,12,65+,19.0,2021-12-01,2021Q4
Cura�ao,CUW,AMR,HIC,2021,1,65+,0.0,2021-01-01,2021Q1
Cyprus,CYP,EUR,HIC,2021,8,65+,76.0,2021-08-01,2021Q3
Czechia,CZE,EUR,HIC,2021,6,65+,76.0,2021-06-01,2021Q2
Czechia,CZE,EUR,HIC,2021,7,65+,11.0,2021-07-01,2021Q3
Czechia,CZE,EUR,HIC,2021,12,65+,2897.0,2021-12-01,2021Q4
Czechia,CZE,EUR,HIC,2021,9,65+,46.0,2021-09-01,2021Q3
Czechia,CZE,EUR,HIC,2021,10,65+,291.0,2021-10-01,2021Q4
Czechia,CZE,EUR,HIC,2021,8,65+,22.0,2021-08-01,2021Q3
Czechia,CZE,EUR,HIC,2021,11,65+,1992.0,2021-11-01,2021Q4
Cyprus,CYP,EUR,HIC,2021,10,65+,17.0,2021-10-01,2021Q4
Cyprus,CYP,EUR,HIC,2021,6,65+,22.0,2021-06-01,2021Q2
Cyprus,CYP,EUR,HIC,2021,2,65+,44.0,2021-02-01,2021Q1
Cyprus,CYP,EUR,HIC,2021,3,65+,38.0,2021-03-01,2021Q1
Cyprus,CYP,EUR,HIC,2021,5,65+,42.0,2021-05-01,2021Q2
Cyprus,CYP,EUR,HIC,2021,1,65+,85.0,2021-01-01,2021Q1
Cyprus,CYP,EUR,HIC,2021,11,65+,9.0,2021-11-01,2021Q4
Cyprus,CYP,EUR,HIC,2021,12,65+,68.0,2021-12-01,2021Q4
Czechia,CZE,EUR,HIC,2021,4,65+,1781.0,2021-04-01,2021Q2
Czechia,CZE,EUR,HIC,2021,5,65+,505.0,2021-05-01,2021Q2
Czechia,CZE,EUR,HIC,2021,3,65+,5785.0,2021-03-01,2021Q1
Cyprus,CYP,EUR,HIC,2021,9,65+,48.0,2021-09-01,2021Q3
Czechia,CZE,EUR,HIC,2021,2,65+,3734.0,2021-02-01,2021Q1
Czechia,CZE,EUR,HIC,2021,1,65+,4066.0,2021-01-01,2021Q1
Turks and Caicos Islands,TCA,AMR,HIC,2021,3,65+,2.0,2021-03-01,2021Q1
Turks and Caicos Islands,TCA,AMR,HIC,2021,6,65+,0.0,2021-06-01,2021Q2
Turks and Caicos Islands,TCA,AMR,HIC,2021,4,65+,0.0,2021-04-01,2021Q2
Turks and Caicos Islands,TCA,AMR,HIC,2021,7,65+,0.0,2021-07-01,2021Q3
Turks and Caicos Islands,TCA,AMR,HIC,2021,10,65+,0.0,2021-10-01,2021Q4
Turks and Caicos Islands,TCA,AMR,HIC,2021,5,65+,0.0,2021-05-01,2021Q2
Turks and Caicos Islands,TCA,AMR,HIC,2021,1,65+,0.0,2021-01-01,2021Q1
Turks and Caicos Islands,TCA,AMR,HIC,2021,2,65+,2.0,2021-02-01,2021Q1
Turks and Caicos Islands,TCA,AMR,HIC,2021,9,65+,2.0,2021-09-01,2021Q3
Turks and Caicos Islands,TCA,AMR,HIC,2021,8,65+,1.0,2021-08-01,2021Q3
Turks and Caicos Islands,TCA,AMR,HIC,2021,11,65+,0.0,2021-11-01,2021Q4
Turks and Caicos Islands,TCA,AMR,HIC,2021,12,65+,0.0,2021-12-01,2021Q4
China,CHN,WPR,UMC,2021,1,65+,2.0,2021-01-01,2021Q1
China,CHN,WPR,UMC,2021,4,65+,0.0,2021-04-01,2021Q2
China,CHN,WPR,UMC,2021,9,65+,0.0,2021-09-01,2021Q3
China,CHN,WPR,UMC,2021,12,65+,0.0,2021-12-01,2021Q4
China,CHN,WPR,UMC,2021,5,65+,0.0,2021-05-01,2021Q2
China,CHN,WPR,UMC,2021,6,65+,0.0,2021-06-01,2021Q2
China,CHN,WPR,UMC,2021,11,65+,0.0,2021-11-01,2021Q4
China,CHN,WPR,UMC,2021,2,65+,0.0,2021-02-01,2021Q1
China,CHN,WPR,UMC,2021,8,65+,0.0,2021-08-01,2021Q3
China,CHN,WPR,UMC,2021,3,65+,0.0,2021-03-01,2021Q1
Chile,CHL,AMR,HIC,2021,8,65+,517.0,2021-08-01,2021Q3
Chile,CHL,AMR,HIC,2021,3,65+,2586.0,2021-03-01,2021Q1
Chile,CHL,AMR,HIC,2021,9,65+,210.0,2021-09-01,2021Q3
Chile,CHL,AMR,HIC,2021,4,65+,1994.0,2021-04-01,2021Q2
Chile,CHL,AMR,HIC,2021,5,65+,2283.0,2021-05-01,2021Q2
Chile,CHL,AMR,HIC,2021,12,65+,494.0,2021-12-01,2021Q4
Chile,CHL,AMR,HIC,2021,1,65+,1847.0,2021-01-01,2021Q1
Chile,CHL,AMR,HIC,2021,2,65+,1808.0,2021-02-01,2021Q1
Chile,CHL,AMR,HIC,2021,7,65+,1109.0,2021-07-01,2021Q3
Chile,CHL,AMR,HIC,2021,6,65+,2904.0,2021-06-01,2021Q2
Chile,CHL,AMR,HIC,2021,10,65+,325.0,2021-10-01,2021Q4
Chile,CHL,AMR,HIC,2021,11,65+,530.0,2021-11-01,2021Q4
China,CHN,WPR,UMC,2021,10,65+,0.0,2021-10-01,2021Q4
Canada,CAN,AMR,HIC,2021,10,65+,530.0,2021-10-01,2021Q4
Canada,CAN,AMR,HIC,2021,5,65+,556.0,2021-05-01,2021Q2
Canada,CAN,AMR,HIC,2021,2,65+,857.0,2021-02-01,2021Q1
Canada,CAN,AMR,HIC,2021,6,65+,201.0,2021-06-01,2021Q2
Canada,CAN,AMR,HIC,2021,7,65+,66.0,2021-07-01,2021Q3
Canada,CAN,AMR,HIC,2021,3,65+,909.0,2021-03-01,2021Q1
Canada,CAN,AMR,HIC,2021,1,65+,3404.0,2021-01-01,2021Q1
Canada,CAN,AMR,HIC,2021,8,65+,247.0,2021-08-01,2021Q3
Canada,CAN,AMR,HIC,2021,9,65+,921.0,2021-09-01,2021Q3
Uganda,UGA,AFR,LIC,2021,7,65+,0.0,2021-07-01,2021Q3
Uganda,UGA,AFR,LIC,2021,6,65+,0.0,2021-06-01,2021Q2
Canada,CAN,AMR,HIC,2021,4,65+,1148.0,2021-04-01,2021Q2
Canada,CAN,AMR,HIC,2021,12,65+,1184.0,2021-12-01,2021Q4
